breed,product_name,product_type,pillar,all_pillars,sub_category,category,price,has_image,in_products_master,visible_on_frontend
all,Vizsla · Party Hat · Birthday Special,,celebrate,celebrate,vizsla-special,celebration_addons,249,NO,NO,NO
all,Weimaraner · Birthday Cake · Custom Design,,celebrate,celebrate,weimaraner-special,breed-cakes,1899,NO,NO,NO
all,Weimaraner · Ceramic Mug · Pet Parent Gift,,celebrate,celebrate|shop,weimaraner-special,cups_merch,599,NO,NO,NO
all,Weimaraner · Designer Bandana · Birthday Edition,,celebrate,celebrate|shop,weimaraner-special,bandanas,399,NO,NO,NO
all,Weimaraner · Photo Frame · Memorial Edition,,celebrate,celebrate|farewell,weimaraner-special,accessories,799,NO,NO,NO
all,Weimaraner · Treat Box · Celebration Pack,,celebrate,celebrate,weimaraner-special,celebration_addons,699,NO,NO,NO
all,Weimaraner · Canvas Print · Art Collection,,celebrate,celebrate|shop,weimaraner-special,cups_merch,1299,NO,NO,NO
all,Weimaraner · Party Hat · Birthday Special,,celebrate,celebrate,weimaraner-special,celebration_addons,249,NO,NO,NO
all,Basenji · Birthday Cake · Custom Design,,celebrate,celebrate,basenji-special,breed-cakes,1899,NO,NO,NO
all,Basenji · Ceramic Mug · Pet Parent Gift,,celebrate,celebrate|shop,basenji-special,cups_merch,599,NO,NO,NO
all,Basenji · Designer Bandana · Birthday Edition,,celebrate,celebrate|shop,basenji-special,bandanas,399,NO,NO,NO
all,Basenji · Photo Frame · Memorial Edition,,celebrate,celebrate|farewell,basenji-special,accessories,799,NO,NO,NO
all,Basenji · Treat Box · Celebration Pack,,celebrate,celebrate,basenji-special,celebration_addons,699,NO,NO,NO
all,Basenji · Canvas Print · Art Collection,,celebrate,celebrate|shop,basenji-special,cups_merch,1299,NO,NO,NO
all,Basenji · Party Hat · Birthday Special,,celebrate,celebrate,basenji-special,celebration_addons,249,NO,NO,NO
all,Alaskan Malamute · Birthday Cake · Custom Design,,celebrate,celebrate,alaskan-malamute-special,breed-cakes,1899,NO,NO,NO
all,Alaskan Malamute · Ceramic Mug · Pet Parent Gift,,celebrate,celebrate|shop,alaskan-malamute-special,cups_merch,599,NO,NO,NO
all,Alaskan Malamute · Designer Bandana · Birthday Edition,,celebrate,celebrate|shop,alaskan-malamute-special,bandanas,399,NO,NO,NO
all,Alaskan Malamute · Photo Frame · Memorial Edition,,celebrate,celebrate|farewell,alaskan-malamute-special,accessories,799,NO,NO,NO
all,Alaskan Malamute · Treat Box · Celebration Pack,,celebrate,celebrate,alaskan-malamute-special,celebration_addons,699,NO,NO,NO
all,Alaskan Malamute · Canvas Print · Art Collection,,celebrate,celebrate|shop,alaskan-malamute-special,cups_merch,1299,NO,NO,NO
all,Alaskan Malamute · Party Hat · Birthday Special,,celebrate,celebrate,alaskan-malamute-special,celebration_addons,249,NO,NO,NO
all,Golden Retriever · Breed Food Mat · Mealtime Essential,,dine,dine,golden-retriever-special,dine_accessories,599,YES,NO,YES
all,Golden Retriever · Breed Recipe Card · Nutrition Guide,,dine,dine,golden-retriever-special,dine_accessories,299,YES,NO,YES
all,Golden Retriever · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,golden-retriever-special,dine_accessories,899,YES,NO,YES
all,Labrador · Breed Food Mat · Mealtime Essential,,dine,dine,labrador-special,dine_accessories,599,YES,NO,YES
all,Labrador · Breed Recipe Card · Nutrition Guide,,dine,dine,labrador-special,dine_accessories,299,YES,NO,YES
all,Labrador · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,labrador-special,dine_accessories,899,YES,NO,YES
all,German Shepherd · Breed Food Mat · Mealtime Essential,,dine,dine,german-shepherd-special,dine_accessories,599,YES,NO,YES
all,German Shepherd · Breed Recipe Card · Nutrition Guide,,dine,dine,german-shepherd-special,dine_accessories,299,YES,NO,YES
all,German Shepherd · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,german-shepherd-special,dine_accessories,899,YES,NO,YES
all,Beagle · Breed Food Mat · Mealtime Essential,,dine,dine,beagle-special,dine_accessories,599,YES,NO,YES
all,Beagle · Breed Recipe Card · Nutrition Guide,,dine,dine,beagle-special,dine_accessories,299,YES,NO,YES
all,Beagle · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,beagle-special,dine_accessories,899,YES,NO,YES
all,Shih Tzu · Breed Food Mat · Mealtime Essential,,dine,dine,shih-tzu-special,dine_accessories,599,YES,NO,YES
all,Shih Tzu · Breed Recipe Card · Nutrition Guide,,dine,dine,shih-tzu-special,dine_accessories,299,YES,NO,YES
all,Shih Tzu · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,shih-tzu-special,dine_accessories,899,YES,NO,YES
all,Pug · Breed Food Mat · Mealtime Essential,,dine,dine,pug-special,dine_accessories,599,YES,NO,YES
all,Pug · Breed Recipe Card · Nutrition Guide,,dine,dine,pug-special,dine_accessories,299,YES,NO,YES
all,Pug · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,pug-special,dine_accessories,899,YES,NO,YES
all,Rottweiler · Breed Food Mat · Mealtime Essential,,dine,dine,rottweiler-special,dine_accessories,599,YES,NO,YES
all,Rottweiler · Breed Recipe Card · Nutrition Guide,,dine,dine,rottweiler-special,dine_accessories,299,YES,NO,YES
all,Rottweiler · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,rottweiler-special,dine_accessories,899,YES,NO,YES
all,Doberman · Breed Food Mat · Mealtime Essential,,dine,dine,doberman-special,dine_accessories,599,YES,NO,YES
all,Doberman · Breed Recipe Card · Nutrition Guide,,dine,dine,doberman-special,dine_accessories,299,YES,NO,YES
all,Doberman · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,doberman-special,dine_accessories,899,YES,NO,YES
all,Husky · Breed Food Mat · Mealtime Essential,,dine,dine,husky-special,dine_accessories,599,YES,NO,YES
all,Husky · Breed Recipe Card · Nutrition Guide,,dine,dine,husky-special,dine_accessories,299,YES,NO,YES
all,Husky · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,husky-special,dine_accessories,899,YES,NO,YES
all,Cocker Spaniel · Breed Food Mat · Mealtime Essential,,dine,dine,cocker-spaniel-special,dine_accessories,599,YES,NO,YES
all,Cocker Spaniel · Breed Recipe Card · Nutrition Guide,,dine,dine,cocker-spaniel-special,dine_accessories,299,YES,NO,YES
all,Cocker Spaniel · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,cocker-spaniel-special,dine_accessories,899,YES,NO,YES
all,Boxer · Breed Food Mat · Mealtime Essential,,dine,dine,boxer-special,dine_accessories,599,YES,NO,YES
all,Boxer · Breed Recipe Card · Nutrition Guide,,dine,dine,boxer-special,dine_accessories,299,YES,NO,YES
all,Boxer · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,boxer-special,dine_accessories,899,YES,NO,YES
all,Poodle · Breed Food Mat · Mealtime Essential,,dine,dine,poodle-special,dine_accessories,599,YES,NO,YES
all,Poodle · Breed Recipe Card · Nutrition Guide,,dine,dine,poodle-special,dine_accessories,299,YES,NO,YES
all,Poodle · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,poodle-special,dine_accessories,899,YES,NO,YES
all,Dachshund · Breed Food Mat · Mealtime Essential,,dine,dine,dachshund-special,dine_accessories,599,YES,NO,YES
all,Dachshund · Breed Recipe Card · Nutrition Guide,,dine,dine,dachshund-special,dine_accessories,299,YES,NO,YES
all,Dachshund · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,dachshund-special,dine_accessories,899,YES,NO,YES
all,French Bulldog · Breed Food Mat · Mealtime Essential,,dine,dine,french-bulldog-special,dine_accessories,599,YES,NO,YES
all,French Bulldog · Breed Recipe Card · Nutrition Guide,,dine,dine,french-bulldog-special,dine_accessories,299,YES,NO,YES
all,French Bulldog · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,french-bulldog-special,dine_accessories,899,YES,NO,YES
all,Indie · Breed Food Mat · Mealtime Essential,,dine,dine,indie-special,dine_accessories,599,YES,NO,YES
all,Indie · Breed Recipe Card · Nutrition Guide,,dine,dine,indie-special,dine_accessories,299,YES,NO,YES
all,Indie · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,indie-special,dine_accessories,899,YES,NO,YES
all,Great Dane · Breed Food Mat · Mealtime Essential,,dine,dine,great-dane-special,dine_accessories,599,YES,NO,YES
all,Great Dane · Breed Recipe Card · Nutrition Guide,,dine,dine,great-dane-special,dine_accessories,299,YES,NO,YES
all,Great Dane · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,great-dane-special,dine_accessories,899,YES,NO,YES
all,Dalmatian · Breed Food Mat · Mealtime Essential,,dine,dine,dalmatian-special,dine_accessories,599,NO,NO,NO
all,Dalmatian · Breed Recipe Card · Nutrition Guide,,dine,dine,dalmatian-special,dine_accessories,299,NO,NO,NO
all,Dalmatian · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,dalmatian-special,dine_accessories,899,NO,NO,NO
all,Chihuahua · Breed Food Mat · Mealtime Essential,,dine,dine,chihuahua-special,dine_accessories,599,NO,NO,NO
all,Chihuahua · Breed Recipe Card · Nutrition Guide,,dine,dine,chihuahua-special,dine_accessories,299,NO,NO,NO
all,Chihuahua · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,chihuahua-special,dine_accessories,899,NO,NO,NO
all,Pomeranian · Breed Food Mat · Mealtime Essential,,dine,dine,pomeranian-special,dine_accessories,599,NO,NO,NO
all,Pomeranian · Breed Recipe Card · Nutrition Guide,,dine,dine,pomeranian-special,dine_accessories,299,NO,NO,NO
all,Pomeranian · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,pomeranian-special,dine_accessories,899,NO,NO,NO
all,Border Collie · Breed Food Mat · Mealtime Essential,,dine,dine,border-collie-special,dine_accessories,599,NO,NO,NO
all,Border Collie · Breed Recipe Card · Nutrition Guide,,dine,dine,border-collie-special,dine_accessories,299,NO,NO,NO
all,Border Collie · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,border-collie-special,dine_accessories,899,NO,NO,NO
all,Bulldog · Breed Food Mat · Mealtime Essential,,dine,dine,bulldog-special,dine_accessories,599,NO,NO,NO
all,Bulldog · Breed Recipe Card · Nutrition Guide,,dine,dine,bulldog-special,dine_accessories,299,NO,NO,NO
all,Bulldog · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,bulldog-special,dine_accessories,899,NO,NO,NO
all,Maltese · Breed Food Mat · Mealtime Essential,,dine,dine,maltese-special,dine_accessories,599,NO,NO,NO
all,Maltese · Breed Recipe Card · Nutrition Guide,,dine,dine,maltese-special,dine_accessories,299,NO,NO,NO
all,Maltese · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,maltese-special,dine_accessories,899,NO,NO,NO
all,Yorkshire Terrier · Breed Food Mat · Mealtime Essential,,dine,dine,yorkshire-terrier-special,dine_accessories,599,NO,NO,NO
all,Yorkshire Terrier · Breed Recipe Card · Nutrition Guide,,dine,dine,yorkshire-terrier-special,dine_accessories,299,NO,NO,NO
all,Yorkshire Terrier · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,yorkshire-terrier-special,dine_accessories,899,NO,NO,NO
all,Akita · Breed Food Mat · Mealtime Essential,,dine,dine,akita-special,dine_accessories,599,NO,NO,NO
all,Akita · Breed Recipe Card · Nutrition Guide,,dine,dine,akita-special,dine_accessories,299,NO,NO,NO
all,Akita · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,akita-special,dine_accessories,899,NO,NO,NO
all,Saint Bernard · Breed Food Mat · Mealtime Essential,,dine,dine,saint-bernard-special,dine_accessories,599,NO,NO,NO
all,Saint Bernard · Breed Recipe Card · Nutrition Guide,,dine,dine,saint-bernard-special,dine_accessories,299,NO,NO,NO
all,Saint Bernard · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,saint-bernard-special,dine_accessories,899,NO,NO,NO
all,Lhasa Apso · Breed Food Mat · Mealtime Essential,,dine,dine,lhasa-apso-special,dine_accessories,599,NO,NO,NO
all,Lhasa Apso · Breed Recipe Card · Nutrition Guide,,dine,dine,lhasa-apso-special,dine_accessories,299,NO,NO,NO
all,Lhasa Apso · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,lhasa-apso-special,dine_accessories,899,NO,NO,NO
all,Bichon Frise · Breed Food Mat · Mealtime Essential,,dine,dine,bichon-frise-special,dine_accessories,599,NO,NO,NO
all,Bichon Frise · Breed Recipe Card · Nutrition Guide,,dine,dine,bichon-frise-special,dine_accessories,299,NO,NO,NO
all,Bichon Frise · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,bichon-frise-special,dine_accessories,899,NO,NO,NO
all,Corgi · Breed Food Mat · Mealtime Essential,,dine,dine,corgi-special,dine_accessories,599,NO,NO,NO
all,Corgi · Breed Recipe Card · Nutrition Guide,,dine,dine,corgi-special,dine_accessories,299,NO,NO,NO
all,Corgi · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,corgi-special,dine_accessories,899,NO,NO,NO
all,Samoyed · Breed Food Mat · Mealtime Essential,,dine,dine,samoyed-special,dine_accessories,599,NO,NO,NO
all,Samoyed · Breed Recipe Card · Nutrition Guide,,dine,dine,samoyed-special,dine_accessories,299,NO,NO,NO
all,Samoyed · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,samoyed-special,dine_accessories,899,NO,NO,NO
all,Vizsla · Breed Food Mat · Mealtime Essential,,dine,dine,vizsla-special,dine_accessories,599,NO,NO,NO
all,Vizsla · Breed Recipe Card · Nutrition Guide,,dine,dine,vizsla-special,dine_accessories,299,NO,NO,NO
all,Vizsla · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,vizsla-special,dine_accessories,899,NO,NO,NO
all,Weimaraner · Breed Food Mat · Mealtime Essential,,dine,dine,weimaraner-special,dine_accessories,599,NO,NO,NO
all,Weimaraner · Breed Recipe Card · Nutrition Guide,,dine,dine,weimaraner-special,dine_accessories,299,NO,NO,NO
all,Weimaraner · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,weimaraner-special,dine_accessories,899,NO,NO,NO
all,Basenji · Breed Food Mat · Mealtime Essential,,dine,dine,basenji-special,dine_accessories,599,NO,NO,NO
all,Basenji · Breed Recipe Card · Nutrition Guide,,dine,dine,basenji-special,dine_accessories,299,NO,NO,NO
all,Basenji · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,basenji-special,dine_accessories,899,NO,NO,NO
all,Alaskan Malamute · Breed Food Mat · Mealtime Essential,,dine,dine,alaskan-malamute-special,dine_accessories,599,NO,NO,NO
all,Alaskan Malamute · Breed Recipe Card · Nutrition Guide,,dine,dine,alaskan-malamute-special,dine_accessories,299,NO,NO,NO
all,Alaskan Malamute · Breed Ceramic Bowl · Personalised Feed,,dine,dine|shop,alaskan-malamute-special,dine_accessories,899,NO,NO,NO
all,Golden Retriever · Breed Adventure Bandana · Travel Identity,,go,go,golden-retriever-special,go_accessories,399,YES,NO,YES
all,Golden Retriever · Breed Travel Tag · Safety Essential,,go,go,golden-retriever-special,go_accessories,299,YES,NO,YES
all,Golden Retriever · Breed Trail Guide · Adventure Companion,,go,go,golden-retriever-special,go_accessories,499,YES,NO,YES
all,Labrador · Breed Adventure Bandana · Travel Identity,,go,go,labrador-special,go_accessories,399,YES,NO,YES
all,Labrador · Breed Travel Tag · Safety Essential,,go,go,labrador-special,go_accessories,299,YES,NO,YES
all,Labrador · Breed Trail Guide · Adventure Companion,,go,go,labrador-special,go_accessories,499,YES,NO,YES
all,German Shepherd · Breed Adventure Bandana · Travel Identity,,go,go,german-shepherd-special,go_accessories,399,YES,NO,YES
all,German Shepherd · Breed Travel Tag · Safety Essential,,go,go,german-shepherd-special,go_accessories,299,YES,NO,YES
all,German Shepherd · Breed Trail Guide · Adventure Companion,,go,go,german-shepherd-special,go_accessories,499,YES,NO,YES
all,Beagle · Breed Adventure Bandana · Travel Identity,,go,go,beagle-special,go_accessories,399,YES,NO,YES
all,Beagle · Breed Travel Tag · Safety Essential,,go,go,beagle-special,go_accessories,299,YES,NO,YES
all,Beagle · Breed Trail Guide · Adventure Companion,,go,go,beagle-special,go_accessories,499,YES,NO,YES
all,Shih Tzu · Breed Adventure Bandana · Travel Identity,,go,go,shih-tzu-special,go_accessories,399,YES,NO,YES
all,Shih Tzu · Breed Travel Tag · Safety Essential,,go,go,shih-tzu-special,go_accessories,299,YES,NO,YES
all,Shih Tzu · Breed Trail Guide · Adventure Companion,,go,go,shih-tzu-special,go_accessories,499,YES,NO,YES
all,Pug · Breed Adventure Bandana · Travel Identity,,go,go,pug-special,go_accessories,399,YES,NO,YES
all,Pug · Breed Travel Tag · Safety Essential,,go,go,pug-special,go_accessories,299,YES,NO,YES
all,Pug · Breed Trail Guide · Adventure Companion,,go,go,pug-special,go_accessories,499,YES,NO,YES
all,Rottweiler · Breed Adventure Bandana · Travel Identity,,go,go,rottweiler-special,go_accessories,399,YES,NO,YES
all,Rottweiler · Breed Travel Tag · Safety Essential,,go,go,rottweiler-special,go_accessories,299,YES,NO,YES
all,Rottweiler · Breed Trail Guide · Adventure Companion,,go,go,rottweiler-special,go_accessories,499,YES,NO,YES
all,Doberman · Breed Adventure Bandana · Travel Identity,,go,go,doberman-special,go_accessories,399,YES,NO,YES
all,Doberman · Breed Travel Tag · Safety Essential,,go,go,doberman-special,go_accessories,299,YES,NO,YES
all,Doberman · Breed Trail Guide · Adventure Companion,,go,go,doberman-special,go_accessories,499,YES,NO,YES
all,Husky · Breed Adventure Bandana · Travel Identity,,go,go,husky-special,go_accessories,399,YES,NO,YES
all,Husky · Breed Travel Tag · Safety Essential,,go,go,husky-special,go_accessories,299,YES,NO,YES
all,Husky · Breed Trail Guide · Adventure Companion,,go,go,husky-special,go_accessories,499,YES,NO,YES
all,Cocker Spaniel · Breed Adventure Bandana · Travel Identity,,go,go,cocker-spaniel-special,go_accessories,399,YES,NO,YES
