breed,product_name,product_type,pillar,all_pillars,sub_category,category,price,cloudinary_url,active
beagle,Beagle Emergency Info Card,emergency_card,emergency,emergency,,breed-emergency_cards,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773104039/doggy/mockups/beagle/breed-beagle-emergency_card.webp,True
beagle,Beagle Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773155393/doggy/mockups/beagle/breed-beagle-emergency_pouch.webp,True
beagle,Beagle Snuffle Mat,enrichment_mat,,learn|play,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773134272/doggy/mockups/beagle/breed-beagle-enrichment_mat.webp,True
beagle,Beagle Feeding Mat,feeding_mat,,dine,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773123656/doggy/mockups/beagle/breed-beagle-feeding_mat.webp,True
beagle,Beagle Fetch Toy Set,fetch_toy_set,,play,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773135501/doggy/mockups/beagle/breed-beagle-fetch_toy_set.webp,True
beagle,Beagle First Aid Kit,first_aid_kit,,emergency,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773153810/doggy/mockups/beagle/breed-beagle-first_aid_kit.webp,True
beagle,Beagle First Bed Set,first_bed,,adopt|go,,,1499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773162656/doggy/mockups/beagle/breed-beagle-first_bed.webp,True
beagle,Beagle Food Storage Container,food_container,,dine,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773124339/doggy/mockups/beagle/breed-beagle-food_container.webp,True
beagle,Beagle Portrait Frame,frame,celebrate,celebrate|farewell,,breed-frames,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773106746/doggy/mockups/beagle/breed-beagle-frame.webp,True
beagle,Beagle Grooming Apron,grooming_apron,care,care,,breed-grooming_aprons,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773104651/doggy/mockups/beagle/breed-beagle-grooming_apron.webp,True
beagle,Beagle Grooming Kit Pouch,grooming_pouch,,care,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773130080/doggy/mockups/beagle/breed-beagle-grooming_pouch.webp,True
beagle,Beagle ID Tag,id_tag,,care|emergency,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773131506/doggy/mockups/beagle/breed-beagle-id_tag.webp,True
beagle,Beagle Memorial Keepsake Box,keepsake_box,,farewell,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773156965/doggy/mockups/beagle/breed-beagle-keepsake_box.webp,True
beagle,Beagle Keychain,keychain,celebrate,celebrate|play,,breed-keychains,299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773062466/doggy/mockups/beagle/breed-beagle-keychain.webp,True
beagle,Beagle Training Flashcards,learning_cards,,learn,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773141379/doggy/mockups/beagle/breed-beagle-learning_cards.webp,True
beagle,Beagle Enrichment Lick Mat,lick_mat,,dine|play,,,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773126109/doggy/mockups/beagle/breed-beagle-lick_mat.webp,True
beagle,Beagle Luggage Tag,luggage_tag,go,go,,breed-luggage_tags,249,https://res.cloudinary.com/duoapcx1p/image/upload/v1773067469/doggy/mockups/beagle/breed-beagle-luggage_tag.webp,True
beagle,Beagle Medical Alert Tag,medical_alert_tag,emergency,emergency|play,,breed-medical_alert_tags,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773111943/doggy/mockups/beagle/breed-beagle-medical_alert_tag.webp,True
beagle,Beagle Medical Record Binder,medical_file,,emergency|paperwork,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773148499/doggy/mockups/beagle/breed-beagle-medical_file.webp,True
beagle,Beagle Memorial Candle,memorial_candle,,farewell,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773158683/doggy/mockups/beagle/breed-beagle-memorial_candle.webp,True
beagle,Beagle Memorial Ornament,memorial_ornament,farewell,farewell,,breed-memorial_ornaments,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773111867/doggy/mockups/beagle/breed-beagle-memorial_ornament.webp,True
beagle,Beagle First Year Memory Book,milestone_book,,celebrate|learn,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773142748/doggy/mockups/beagle/breed-beagle-milestone_book.webp,True
beagle,Beagle Lover Mug,mug,celebrate,celebrate|dine,,breed-mugs,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773062445/doggy/mockups/beagle/breed-beagle-mug.webp,True
beagle,Beagle Party Banner,party_banner,,celebrate,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773121293/doggy/mockups/beagle/breed-beagle-party_banner.webp,True
beagle,Beagle Party Hat,party_hat,celebrate,celebrate,,breed-party_hats,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773106878/doggy/mockups/beagle/breed-beagle-party_hat.webp,True
beagle,Beagle Pet Passport Holder,passport_holder,go,go|paperwork,,breed-passport_holders,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773102880/doggy/mockups/beagle/breed-beagle-passport_holder.webp,True
beagle,Beagle Paw Print Memorial Frame,paw_print_frame,farewell,farewell,,breed-paw_print_frames,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773111883/doggy/mockups/beagle/breed-beagle-paw_print_frame.webp,True
beagle,Beagle Paw Print Keepsake Kit,paw_print_kit,,farewell,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773156124/doggy/mockups/beagle/breed-beagle-paw_print_kit.webp,True
beagle,Beagle Personalized Leash,personalized_lead,,play,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773137453/doggy/mockups/beagle/breed-beagle-personalized_lead.webp,True
beagle,Beagle Personalized Plush Toy,personalized_toy,,play,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773132153/doggy/mockups/beagle/breed-beagle-personalized_toy.webp,True
beagle,Beagle Pet Journal,pet_journal,,care|learn,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773142069/doggy/mockups/beagle/breed-beagle-pet_journal.webp,True
beagle,Beagle Pet Profile Book,pet_profile_book,,emergency|paperwork,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773149515/doggy/mockups/beagle/breed-beagle-pet_profile_book.webp,True
beagle,Beagle Drying Robe,pet_robe,care,care,,breed-pet_robes,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773111807/doggy/mockups/beagle/breed-beagle-pet_robe.webp,True
beagle,Beagle Bath Towel,pet_towel,care,care,,breed-pet_towels,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773068113/doggy/mockups/beagle/breed-beagle-pet_towel.webp,True
beagle,Beagle Celebration Props Set,photo_props,,celebrate|play,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773136136/doggy/mockups/beagle/breed-beagle-photo_props.webp,True
beagle,Beagle Dining Placemat,placemat,,dine,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773125167/doggy/mockups/beagle/breed-beagle-placemat.webp,True
beagle,Beagle Play Date Bandana,play_bandana,play,play,,breed-play_bandanas,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773111965/doggy/mockups/beagle/breed-beagle-play_bandana.webp,True
beagle,Beagle Play Date Card,playdate_card,play,play,,breed-playdate_cards,149,https://res.cloudinary.com/duoapcx1p/image/upload/v1773111981/doggy/mockups/beagle/breed-beagle-playdate_card.webp,True
beagle,Beagle Poop Bag Dispenser,poop_bag_holder,,play,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773138456/doggy/mockups/beagle/breed-beagle-poop_bag_holder.webp,True
beagle,Beagle Pupcake Decoration Set,pupcake_set,,celebrate,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773117363/doggy/mockups/beagle/breed-beagle-pupcake_set.webp,True
beagle,Beagle Remembrance Card Set,remembrance_card,,farewell,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773160960/doggy/mockups/beagle/breed-beagle-remembrance_card.webp,True
beagle,Beagle Party Favor Pack,return_gift_pack,,celebrate,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773122673/doggy/mockups/beagle/breed-beagle-return_gift_pack.webp,True
beagle,Beagle Room Sign,room_sign,,go,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773127976/doggy/mockups/beagle/breed-beagle-room_sign.webp,True
beagle,Beagle Rope Tug Toy,rope_toy,,play,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773133559/doggy/mockups/beagle/breed-beagle-rope_toy.webp,True
beagle,Beagle New Pet Starter Kit,starter_kit,,adopt|advisory,,,2499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773152328/doggy/mockups/beagle/breed-beagle-starter_kit.webp,True
beagle,Beagle Tote Bag,tote_bag,celebrate,celebrate|go|play,,breed-tote_bags,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773106799/doggy/mockups/beagle/breed-beagle-tote_bag.webp,True
beagle,Beagle Training Starter Kit,training_kit,,learn,,,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773140240/doggy/mockups/beagle/breed-beagle-training_kit.webp,True
beagle,Beagle Training Journal,training_log,learn,learn,,breed-training_logs,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773111847/doggy/mockups/beagle/breed-beagle-training_log.webp,True
beagle,Beagle Travel Bowl,travel_bowl,go,dine|go,,breed-travel_bowls,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773103477/doggy/mockups/beagle/breed-beagle-travel_bowl.webp,True
beagle,Beagle Travel Organizer Pouch,travel_pouch,,go,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773128574/doggy/mockups/beagle/breed-beagle-travel_pouch.webp,True
beagle,Beagle Treat Jar,treat_jar,dine,dine|learn,,breed-treat_jars,649,https://res.cloudinary.com/duoapcx1p/image/upload/v1773106819/doggy/mockups/beagle/breed-beagle-treat_jar.webp,True
beagle,Beagle Training Treat Pouch,treat_pouch,learn,learn|play,,breed-treat_pouchs,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773111825/doggy/mockups/beagle/breed-beagle-treat_pouch.webp,True
beagle,Beagle Vaccine Record Folder,vaccine_folder,,care|paperwork,,,399,https://res.cloudinary.com/duoapcx1p/image/upload/v1773143499/doggy/mockups/beagle/breed-beagle-vaccine_folder.webp,True
beagle,Beagle Walking Harness Set,walking_set,,play,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773136812/doggy/mockups/beagle/breed-beagle-walking_set.webp,True
beagle,Beagle Welcome Home Kit,welcome_kit,,adopt|celebrate,,,1999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773161646/doggy/mockups/beagle/breed-beagle-welcome_kit.webp,True
beagle,Beagle Welcome Mat,welcome_mat,go,adopt|go,,breed-welcome_mats,1199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773106766/doggy/mockups/beagle/breed-beagle-welcome_mat.jpg,True
bernese_mountain,Bernese Mountain Dog Outdoor Activity Toy,activity_toy,,play,,,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773140031/doggy/mockups/bernese_mountain/breed-bernese_mountain-activity_toy.webp,True
bernese_mountain,Bernese Mountain Dog Adoption Document Folder,adoption_folder,,adopt|paperwork,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773165248/doggy/mockups/bernese_mountain/breed-bernese_mountain-adoption_folder.webp,True
bernese_mountain,Bernese Mountain Dog Birthday Card,birthday_card,,celebrate,,,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773121050/doggy/mockups/bernese_mountain/breed-bernese_mountain-birthday_card.webp,True
bernese_mountain,Bernese Mountain Dog Care Checklist Poster,breed_checklist,,advisory,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773153576/doggy/mockups/bernese_mountain/breed-bernese_mountain-breed_checklist.webp,True
bernese_mountain,Bernese Mountain Dog Mini-Me Plush,breed_plush,,play,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773133371/doggy/mockups/bernese_mountain/breed-bernese_mountain-breed_plush.webp,True
bernese_mountain,Bernese Mountain Dog Birthday Cake Topper,cake_topper,,celebrate,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773117163/doggy/mockups/bernese_mountain/breed-bernese_mountain-cake_topper.webp,True
bernese_mountain,Bernese Mountain Dog Car Seat Cover,car_seat_protector,,go,,,1499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773129870/doggy/mockups/bernese_mountain/breed-bernese_mountain-car_seat_protector.webp,True
bernese_mountain,Bernese Mountain Dog Pet Inside Car Sticker,car_sticker,,emergency|go,,,199,https://res.cloudinary.com/duoapcx1p/image/upload/v1773155163/doggy/mockups/bernese_mountain/breed-bernese_mountain-car_sticker.webp,True
bernese_mountain,Bernese Mountain Dog Care Guide Book,care_guide,,advisory|learn,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773152072/doggy/mockups/bernese_mountain/breed-bernese_mountain-care_guide.webp,True
bernese_mountain,Bernese Mountain Dog Crate Mat,crate_mat,,go,,,999,https://res.cloudinary.com/duoapcx1p/image/upload/v1773127775/doggy/mockups/bernese_mountain/breed-bernese_mountain-crate_mat.webp,True
bernese_mountain,Bernese Mountain Dog Cushion Cover,cushion_cover,,go,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773127156/doggy/mockups/bernese_mountain/breed-bernese_mountain-cushion_cover.webp,True
bernese_mountain,Bernese Mountain Dog Document Holder,document_holder,,paperwork,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773148260/doggy/mockups/bernese_mountain/breed-bernese_mountain-document_holder.webp,True
bernese_mountain,Bernese Mountain Dog Emergency Grab Pouch,emergency_pouch,,emergency|go,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773155869/doggy/mockups/bernese_mountain/breed-bernese_mountain-emergency_pouch.webp,True
bernese_mountain,Bernese Mountain Dog Snuffle Mat,enrichment_mat,,learn|play,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773135101/doggy/mockups/bernese_mountain/breed-bernese_mountain-enrichment_mat.webp,True
bernese_mountain,Bernese Mountain Dog Feeding Mat,feeding_mat,,dine,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773124039/doggy/mockups/bernese_mountain/breed-bernese_mountain-feeding_mat.webp,True
bernese_mountain,Bernese Mountain Dog Fetch Toy Set,fetch_toy_set,,play,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773135932/doggy/mockups/bernese_mountain/breed-bernese_mountain-fetch_toy_set.jpg,True
bernese_mountain,Bernese Mountain Dog First Aid Kit,first_aid_kit,,emergency,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773154366/doggy/mockups/bernese_mountain/breed-bernese_mountain-first_aid_kit.webp,True
bernese_mountain,Bernese Mountain Dog First Bed Set,first_bed,,adopt|go,,,1499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773163136/doggy/mockups/bernese_mountain/breed-bernese_mountain-first_bed.webp,True
bernese_mountain,Bernese Mountain Dog Food Storage Container,food_container,,dine,,,899,https://res.cloudinary.com/duoapcx1p/image/upload/v1773124880/doggy/mockups/bernese_mountain/breed-bernese_mountain-food_container.webp,True
bernese_mountain,Bernese Mountain Dog Grooming Kit Pouch,grooming_pouch,,care,,,599,https://res.cloudinary.com/duoapcx1p/image/upload/v1773131296/doggy/mockups/bernese_mountain/breed-bernese_mountain-grooming_pouch.webp,True
bernese_mountain,Bernese Mountain Dog ID Tag,id_tag,,care|emergency,,,349,https://res.cloudinary.com/duoapcx1p/image/upload/v1773131897/doggy/mockups/bernese_mountain/breed-bernese_mountain-id_tag.webp,True
bernese_mountain,Bernese Mountain Dog Memorial Keepsake Box,keepsake_box,,farewell,,,1299,https://res.cloudinary.com/duoapcx1p/image/upload/v1773157411/doggy/mockups/bernese_mountain/breed-bernese_mountain-keepsake_box.webp,True
bernese_mountain,Bernese Mountain Dog Training Flashcards,learning_cards,,learn,,,449,https://res.cloudinary.com/duoapcx1p/image/upload/v1773141845/doggy/mockups/bernese_mountain/breed-bernese_mountain-learning_cards.webp,True
bernese_mountain,Bernese Mountain Dog Enrichment Lick Mat,lick_mat,,dine|play,,,549,https://res.cloudinary.com/duoapcx1p/image/upload/v1773126508/doggy/mockups/bernese_mountain/breed-bernese_mountain-lick_mat.jpg,True
bernese_mountain,Bernese Mountain Dog Medical Record Binder,medical_file,,emergency|paperwork,,,699,https://res.cloudinary.com/duoapcx1p/image/upload/v1773149256/doggy/mockups/bernese_mountain/breed-bernese_mountain-medical_file.webp,True
bernese_mountain,Bernese Mountain Dog Memorial Candle,memorial_candle,,farewell,,,499,https://res.cloudinary.com/duoapcx1p/image/upload/v1773160742/doggy/mockups/bernese_mountain/breed-bernese_mountain-memorial_candle.webp,True
bernese_mountain,Bernese Mountain Dog First Year Memory Book,milestone_book,,celebrate|learn,,,799,https://res.cloudinary.com/duoapcx1p/image/upload/v1773143283/doggy/mockups/bernese_mountain/breed-bernese_mountain-milestone_book.webp,True
